Datum / Uhrzeit,Netzbezug [W],Netzeinspeisung [W],Erzeugung [W],Speicher Beladung [W],Speicher Entladung [W],Verbrauch [W],Ladezustand [%]
23.08.2023 08:30:00 +0200,0,693,810,11,0,105,44
23.08.2023 08:45:00 +0200,0,367,616,15,0,233,44
23.08.2023 09:00:00 +0200,0,669,756,13,0,75,44
23.08.2023 09:15:00 +0200,0,944,1032,15,0,72,44
23.08.2023 09:30:00 +0200,0,1124,1283,18,0,141,44
23.08.2023 09:45:00 +0200,0,763,1322,0,83,641,44
23.08.2023 10:00:00 +0200,0,688,1797,154,0,954,43
23.08.2023 10:15:00 +0200,0,1681,2544,730,0,134,45
23.08.2023 10:30:00 +0200,0,1891,2757,742,0,124,47
23.08.2023 10:45:00 +0200,0,1219,2188,746,0,223,49
23.08.2023 11:00:00 +0200,0,2787,3622,747,0,87,51
23.08.2023 11:15:00 +0200,0,2836,3650,762,0,49,53
23.08.2023 11:30:00 +0200,0,3625,4341,759,0,-44,55
23.08.2023 11:45:00 +0200,0,3947,4621,759,0,-86,57
23.08.2023 12:00:00 +0200,0,3809,4574,730,0,34,59
23.08.2023 12:15:00 +0200,0,3176,4257,749,0,333,61
23.08.2023 12:30:00 +0200,0,5205,6211,772,0,231,63
23.08.2023 12:45:00 +0200,0,4129,5265,764,0,372,66
23.08.2023 13:00:00 +0200,0,4917,6103,841,0,344,68
23.08.2023 13:15:00 +0200,0,4665,6261,1208,0,394,71
23.08.2023 13:30:00 +0200,0,3031,3913,455,0,427,73
23.08.2023 13:45:00 +0200,0,3233,4185,576,0,370,74
23.08.2023 14:00:00 +0200,0,2015,3379,913,0,450,76
23.08.2023 14:15:00 +0200,0,271,1470,702,0,504,79
23.08.2023 14:30:00 +0200,0,2690,4220,1022,0,501,81
23.08.2023 14:45:00 +0200,0,1884,3233,838,0,515,84
23.08.2023 15:00:00 +0200,0,1751,3103,810,0,540,86
23.08.2023 15:15:00 +0200,0,2301,3604,823,0,487,89
23.08.2023 15:30:00 +0200,0,1733,3034,841,0,454,90
23.08.2023 15:45:00 +0200,0,5390,6610,712,0,513,93
23.08.2023 16:00:00 +0200,0,4316,5227,427,0,482,94
23.08.2023 16:15:00 +0200,0,1630,1918,44,0,249,95
23.08.2023 16:30:00 +0200,0,2425,4195,1427,0,337,97
23.08.2023 16:45:00 +0200,0,3234,3820,221,0,370,99
23.08.2023 17:00:00 +0200,0,3813,4117,0,31,332,100
23.08.2023 17:15:00 +0200,0,2186,2508,0,32,358,100
23.08.2023 17:30:00 +0200,0,2192,2729,0,30,564,100
23.08.2023 17:45:00 +0200,0,739,2108,0,170,1542,100
23.08.2023 18:00:00 +0200,0,1180,1552,0,33,405,100
23.08.2023 18:15:00 +0200,0,100,428,0,27,354,99
23.08.2023 18:30:00 +0200,10,0,185,0,153,349,99
23.08.2023 18:45:00 +0200,7,0,62,0,380,449,98
23.08.2023 19:00:00 +0200,25,0,36,0,357,418,98
23.08.2023 19:15:00 +0200,8,0,36,0,433,477,97
23.08.2023 19:30:00 +0200,20,0,36,0,356,412,96
23.08.2023 19:45:00 +0200,22,0,35,0,389,446,95
23.08.2023 20:00:00 +0200,21,0,19,0,402,443,93
23.08.2023 20:15:00 +0200,35,0,22,0,373,430,93
23.08.2023 20:30:00 +0200,0,10,23,0,449,463,91
23.08.2023 20:45:00 +0200,34,0,10,0,380,424,90
23.08.2023 21:00:00 +0200,3,0,4,0,502,509,89
23.08.2023 21:15:00 +0200,0,35,0,0,519,484,88
23.08.2023 21:30:00 +0200,0,14,0,0,544,530,87
23.08.2023 21:45:00 +0200,0,31,0,0,513,482,85
23.08.2023 22:00:00 +0200,6,0,0,0,463,469,84
23.08.2023 22:15:00 +0200,10,0,0,0,442,452,82
23.08.2023 22:30:00 +0200,0,15,0,0,427,412,81
23.08.2023 22:45:00 +0200,0,21,0,0,459,438,80
23.08.2023 23:00:00 +0200,0,11,0,0,429,418,79
23.08.2023 23:15:00 +0200,12,0,0,0,477,489,78
23.08.2023 23:30:00 +0200,0,12,0,0,507,495,77
23.08.2023 23:45:00 +0200,16,0,0,0,414,430,75
24.08.2023 00:00:00 +0200,0,4,0,0,437,433,74
24.08.2023 00:15:00 +0200,0,18,0,0,424,405,73
24.08.2023 00:30:00 +0200,23,0,0,0,333,356,72
24.08.2023 00:45:00 +0200,11,0,0,0,357,368,71
24.08.2023 01:00:00 +0200,26,0,0,0,323,349,70
24.08.2023 01:15:00 +0200,26,0,0,0,1080,1106,69
24.08.2023 01:30:00 +0200,5,0,0,0,1156,1162,65
24.08.2023 01:45:00 +0200,3,0,0,0,369,372,63
24.08.2023 02:00:00 +0200,15,0,0,0,397,412,62
24.08.2023 02:15:00 +0200,0,5,0,0,455,450,61
24.08.2023 02:30:00 +0200,0,10,0,0,468,459,60
24.08.2023 02:45:00 +0200,32,0,0,0,351,384,59
24.08.2023 03:00:00 +0200,36,0,0,0,345,381,58
24.08.2023 03:15:00 +0200,0,12,0,0,423,410,57
24.08.2023 03:30:00 +0200,0,23,0,0,435,413,55
24.08.2023 03:45:00 +0200,0,22,0,0,471,449,54
24.08.2023 04:00:00 +0200,0,8,0,0,480,472,53
24.08.2023 04:15:00 +0200,0,16,0,0,456,441,52
24.08.2023 04:30:00 +0200,0,0,0,0,456,456,50
24.08.2023 04:45:00 +0200,0,7,0,0,482,476,49
24.08.2023 05:00:00 +0200,0,15,0,0,427,412,48
24.08.2023 05:15:00 +0200,0,15,0,0,427,412,47
24.08.2023 05:30:00 +0200,0,3,4,0,443,444,45
24.08.2023 05:45:00 +0200,0,32,9,0,490,467,44
24.08.2023 06:00:00 +0200,0,12,23,0,483,495,43
24.08.2023 06:15:00 +0200,0,18,43,0,460,485,41
24.08.2023 06:30:00 +0200,0,1,41,0,394,435,40
24.08.2023 06:45:00 +0200,0,18,79,0,331,392,39
24.08.2023 07:00:00 +0200,4,0,94,0,285,382,38
24.08.2023 07:15:00 +0200,0,1,145,0,159,302,38
24.08.2023 07:30:00 +0200,0,17,201,0,41,226,37
24.08.2023 07:45:00 +0200,0,145,337,49,0,143,37
24.08.2023 08:00:00 +0200,0,176,649,412,0,61,37
24.08.2023 08:15:00 +0200,0,79,797,672,0,46,38
24.08.2023 08:30:00 +0200,37,0,425,284,0,178,40
24.08.2023 08:45:00 +0200,29,0,521,591,0,-42,41
24.08.2023 09:00:00 +0200,8,0,674,0,108,790,42
24.08.2023 09:15:00 +0200,0,177,956,311,0,467,42
24.08.2023 09:30:00 +0200,0,541,1234,838,0,-146,44
24.08.2023 09:45:00 +0200,0,687,1415,814,0,-87,46
24.08.2023 10:00:00 +0200,0,1046,1745,817,0,-118,48
24.08.2023 10:15:00 +0200,0,1756,2526,819,0,-48,50
24.08.2023 10:30:00 +0200,0,2113,2880,819,0,-52,53
24.08.2023 10:45:00 +0200,0,2455,3252,819,0,-23,55
24.08.2023 11:00:00 +0200,0,2867,3645,819,0,-41,57
24.08.2023 11:15:00 +0200,0,3144,3927,820,0,-37,59
24.08.2023 11:30:00 +0200,0,3447,4226,820,0,-41,62
24.08.2023 11:45:00 +0200,0,3756,4494,820,0,-82,64
24.08.2023 12:00:00 +0200,0,3931,4776,822,0,22,66
24.08.2023 12:15:00 +0200,0,4174,5139,825,0,142,68
24.08.2023 12:30:00 +0200,0,4584,5676,828,0,262,71
24.08.2023 12:45:00 +0200,0,5163,6292,836,0,292,73
24.08.2023 13:00:00 +0200,0,5224,6430,868,0,338,75
24.08.2023 13:15:00 +0200,0,4240,5499,828,0,433,78
24.08.2023 13:30:00 +0200,0,3289,4569,826,0,452,80
24.08.2023 13:45:00 +0200,0,3546,4818,826,0,447,82
24.08.2023 14:00:00 +0200,0,3394,4638,826,0,416,84
24.08.2023 14:15:00 +0200,0,3978,5258,825,0,456,86
24.08.2023 14:30:00 +0200,0,3190,4464,822,0,451,89
24.08.2023 14:45:00 +0200,0,4252,5617,818,0,546,91
24.08.2023 15:00:00 +0200,0,3917,5292,811,0,566,93
24.08.2023 15:15:00 +0200,0,2253,3625,806,0,569,96
24.08.2023 15:30:00 +0200,0,1111,2673,1057,0,504,96
24.08.2023 15:45:00 +0200,0,1327,1961,149,0,485,100
24.08.2023 16:00:00 +0200,0,2695,3081,0,24,409,100
24.08.2023 16:15:00 +0200,0,1859,2121,0,25,287,100
24.08.2023 16:30:00 +0200,0,635,1886,0,23,1274,100
24.08.2023 16:45:00 +0200,0,850,1546,0,23,720,100
24.08.2023 17:00:00 +0200,0,1329,1678,0,23,373,100
24.08.2023 17:15:00 +0200,0,570,917,0,23,370,100
24.08.2023 17:30:00 +0200,0,376,723,0,22,370,100
24.08.2023 17:45:00 +0200,0,179,527,0,22,371,100
24.08.2023 18:00:00 +0200,3,0,360,0,22,384,100
24.08.2023 18:15:00 +0200,19,0,283,0,21,324,100
24.08.2023 18:30:00 +0200,23,0,241,0,68,332,100
24.08.2023 18:45:00 +0200,0,16,272,0,53,310,100
24.08.2023 19:00:00 +0200,1,0,170,0,212,384,99
24.08.2023 19:15:00 +0200,10,0,81,0,321,412,99
24.08.2023 19:30:00 +0200,9,0,43,0,380,433,98
24.08.2023 19:45:00 +0200,19,0,36,0,362,416,97
24.08.2023 20:00:00 +0200,12,0,27,0,374,413,96
24.08.2023 20:15:00 +0200,17,0,18,0,366,401,95
24.08.2023 20:30:00 +0200,0,3,8,0,381,386,94
24.08.2023 20:45:00 +0200,30,0,1,0,320,352,93
24.08.2023 21:00:00 +0200,0,1,0,0,378,378,92
24.08.2023 21:15:00 +0200,21,0,0,0,348,369,91
24.08.2023 21:30:00 +0200,11,0,0,0,459,470,90
24.08.2023 21:45:00 +0200,0,32,0,0,443,412,89
24.08.2023 22:00:00 +0200,0,27,0,0,452,425,88
24.08.2023 22:15:00 +0200,0,29,0,0,436,407,86
24.08.2023 22:30:00 +0200,0,7,0,0,475,468,85
24.08.2023 22:45:00 +0200,0,15,0,0,449,434,84
24.08.2023 23:00:00 +0200,0,13,0,0,424,411,83
24.08.2023 23:15:00 +0200,0,19,0,0,456,437,82
24.08.2023 23:30:00 +0200,0,15,0,0,484,469,80
24.08.2023 23:45:00 +0200,0,1,0,0,498,497,79
25.08.2023 00:00:00 +0200,21,0,0,0,1453,1474,77
25.08.2023 00:15:00 +0200,6,0,0,0,931,937,73
25.08.2023 00:30:00 +0200,0,30,0,0,492,462,71
25.08.2023 00:45:00 +0200,0,24,0,0,469,446,70
25.08.2023 01:00:00 +0200,0,35,0,0,450,415,69
25.08.2023 01:15:00 +0200,0,34,0,0,442,408,67
25.08.2023 01:30:00 +0200,0,3,0,0,434,431,66
25.08.2023 01:45:00 +0200,8,0,0,0,432,440,65
25.08.2023 02:00:00 +0200,0,9,0,0,471,463,64
25.08.2023 02:15:00 +0200,0,7,0,0,439,433,63
25.08.2023 02:30:00 +0200,0,8,0,0,461,453,61
25.08.2023 02:45:00 +0200,0,5,0,0,435,430,60
25.08.2023 03:00:00 +0200,34,0,0,0,342,376,59
25.08.2023 03:15:00 +0200,0,9,0,0,414,406,58
25.08.2023 03:30:00 +0200,22,0,0,0,356,378,57
25.08.2023 03:45:00 +0200,5,0,0,0,437,443,56
25.08.2023 04:00:00 +0200,7,0,0,0,434,441,55
25.08.2023 04:15:00 +0200,0,0,0,0,448,448,53
25.08.2023 04:30:00 +0200,4,0,0,0,445,450,52
25.08.2023 04:45:00 +0200,24,0,0,0,430,454,51
25.08.2023 05:00:00 +0200,0,7,0,0,488,481,50
25.08.2023 05:15:00 +0200,5,0,0,0,381,386,48
25.08.2023 05:30:00 +0200,18,0,0,0,348,366,48
25.08.2023 05:45:00 +0200,8,0,2,0,349,360,47
25.08.2023 06:00:00 +0200,8,0,15,0,371,394,46
25.08.2023 06:15:00 +0200,10,0,41,0,378,429,45
25.08.2023 06:30:00 +0200,0,7,37,0,338,369,44
25.08.2023 06:45:00 +0200,0,17,63,0,335,381,43
25.08.2023 07:00:00 +0200,3,0,101,0,229,333,42
25.08.2023 07:15:00 +0200,0,3,142,0,160,299,41
25.08.2023 07:30:00 +0200,0,14,303,29,0,259,41
25.08.2023 07:45:00 +0200,0,28,404,0,350,725,41
25.08.2023 08:00:00 +0200,0,4,473,0,767,1236,38
25.08.2023 08:15:00 +0200,36,0,655,395,0,296,38
25.08.2023 08:30:00 +0200,36,0,536,217,0,355,39
25.08.2023 08:45:00 +0200,30,0,419,64,0,385,39
25.08.2023 09:00:00 +0200,29,0,483,157,0,354,39
25.08.2023 09:15:00 +0200,30,0,852,526,0,355,40
25.08.2023 09:30:00 +0200,20,0,1105,807,0,318,42
25.08.2023 09:45:00 +0200,0,164,1293,891,0,238,44
25.08.2023 10:00:00 +0200,0,156,1321,892,0,273,47
25.08.2023 10:15:00 +0200,22,0,985,725,0,282,49
25.08.2023 10:30:00 +0200,0,1,1078,767,0,311,51
25.08.2023 10:45:00 +0200,32,0,913,597,0,348,53
25.08.2023 11:00:00 +0200,31,0,929,605,0,355,54
25.08.2023 11:15:00 +0200,32,0,947,625,0,354,56
25.08.2023 11:30:00 +0200,0,199,1472,949,0,324,58
25.08.2023 11:45:00 +0200,0,137,1381,884,0,360,61
25.08.2023 12:00:00 +0200,32,0,866,506,0,392,63
25.08.2023 12:15:00 +0200,34,0,846,391,0,489,64
25.08.2023 12:30:00 +0200,35,0,817,382,0,471,65
25.08.2023 12:45:00 +0200,35,0,692,230,0,497,66
25.08.2023 13:00:00 +0200,29,0,821,310,0,539,67
25.08.2023 13:15:00 +0200,37,0,566,65,0,538,67
25.08.2023 13:30:00 +0200,10,0,312,0,248,570,67
25.08.2023 13:45:00 +0200,6,0,471,0,54,531,66
25.08.2023 14:00:00 +0200,14,0,478,0,57,548,66
25.08.2023 14:15:00 +0200,16,0,608,144,0,479,66
25.08.2023 14:30:00 +0200,31,0,973,532,0,472,67
25.08.2023 14:45:00 +0200,33,0,719,352,0,400,68
25.08.2023 15:00:00 +0200,30,0,507,117,0,421,69
25.08.2023 15:15:00 +0200,32,0,505,53,0,484,69
25.08.2023 15:30:00 +0200,24,0,596,0,342,961,69
25.08.2023 15:45:00 +0200,6,0,746,0,584,1336,67
25.08.2023 16:00:00 +0200,33,0,742,346,0,428,67
25.08.2023 16:15:00 +0200,31,0,807,518,0,321,68
25.08.2023 16:30:00 +0200,22,0,1002,745,0,279,70
25.08.2023 16:45:00 +0200,35,0,979,742,0,273,72
25.08.2023 17:00:00 +0200,26,0,962,704,0,284,74
25.08.2023 17:15:00 +0200,35,0,838,536,0,337,75
25.08.2023 17:30:00 +0200,38,0,689,359,0,368,77
25.08.2023 17:45:00 +0200,32,0,837,490,0,380,78
25.08.2023 18:00:00 +0200,34,0,761,409,0,386,79
25.08.2023 18:15:00 +0200,33,0,566,229,0,370,80
25.08.2023 18:30:00 +0200,14,0,352,0,40,406,80
25.08.2023 18:45:00 +0200,29,0,453,112,0,369,80
25.08.2023 19:00:00 +0200,31,0,374,61,0,344,81
25.08.2023 19:15:00 +0200,10,0,196,0,129,335,81
25.08.2023 19:30:00 +0200,19,0,151,0,194,364,80
25.08.2023 19:45:00 +0200,1,0,42,0,339,383,80
25.08.2023 20:00:00 +0200,0,6,23,0,492,509,79
25.08.2023 20:15:00 +0200,0,15,17,0,484,486,77
25.08.2023 20:30:00 +0200,0,6,17,0,472,483,76
25.08.2023 20:45:00 +0200,2,0,7,0,493,501,75
25.08.2023 21:00:00 +0200,0,25,2,0,493,470,73
25.08.2023 21:15:00 +0200,0,21,0,0,497,475,72
25.08.2023 21:30:00 +0200,0,7,0,0,413,406,71
25.08.2023 21:45:00 +0200,5,0,0,0,419,424,70
25.08.2023 22:00:00 +0200,0,20,0,0,440,421,69
25.08.2023 22:15:00 +0200,3,0,0,0,467,470,67
25.08.2023 22:30:00 +0200,0,17,0,0,510,494,66
25.08.2023 22:45:00 +0200,0,0,0,0,1039,1039,64
25.08.2023 23:00:00 +0200,0,1,0,0,1358,1357,60
25.08.2023 23:15:00 +0200,1,0,0,0,449,451,58
25.08.2023 23:30:00 +0200,10,0,0,0,375,385,57
25.08.2023 23:45:00 +0200,0,9,0,0,365,356,56
26.08.2023 00:00:00 +0200,0,4,0,0,345,341,55
26.08.2023 00:15:00 +0200,0,9,0,0,375,366,54
26.08.2023 00:30:00 +0200,3,0,0,0,384,388,53
26.08.2023 00:45:00 +0200,10,0,0,0,461,471,52
26.08.2023 01:00:00 +0200,0,3,0,0,403,400,51
26.08.2023 01:15:00 +0200,0,6,0,0,403,397,49
26.08.2023 01:30:00 +0200,22,0,0,0,391,412,48
26.08.2023 01:45:00 +0200,15,0,0,0,371,386,47
26.08.2023 02:00:00 +0200,0,2,0,0,415,413,46
26.08.2023 02:15:00 +0200,22,0,0,0,357,379,45
26.08.2023 02:30:00 +0200,21,0,0,0,357,378,44
26.08.2023 02:45:00 +0200,0,11,0,0,459,448,43
26.08.2023 03:00:00 +0200,0,8,0,0,454,446,42
26.08.2023 03:15:00 +0200,2,0,0,0,467,469,41
26.08.2023 03:30:00 +0200,0,7,0,0,449,442,39
26.08.2023 03:45:00 +0200,0,10,0,0,447,438,38
26.08.2023 04:00:00 +0200,0,23,0,0,489,465,37
26.08.2023 04:15:00 +0200,27,0,0,0,358,384,36
26.08.2023 04:30:00 +0200,16,0,0,0,375,390,35
26.08.2023 04:45:00 +0200,0,17,0,0,443,426,34
26.08.2023 05:00:00 +0200,0,31,0,0,452,421,32
26.08.2023 05:15:00 +0200,0,1,0,0,505,504,31
26.08.2023 05:30:00 +0200,0,33,0,0,504,471,29
26.08.2023 05:45:00 +0200,0,6,2,0,471,467,28
26.08.2023 06:00:00 +0200,0,10,7,0,500,497,26
26.08.2023 06:15:00 +0200,0,19,7,0,610,598,24
26.08.2023 06:30:00 +0200,0,6,35,0,1592,1621,20
26.08.2023 06:45:00 +0200,0,5,73,0,466,533,16
26.08.2023 07:00:00 +0200,11,0,124,0,202,337,15
26.08.2023 07:15:00 +0200,0,7,59,0,273,326,15
26.08.2023 07:30:00 +0200,9,0,249,0,57,315,14
26.08.2023 07:45:00 +0200,32,0,481,238,0,275,14
26.08.2023 08:00:00 +0200,6,0,324,17,0,313,15
26.08.2023 08:15:00 +0200,35,0,494,298,0,231,15
26.08.2023 08:30:00 +0200,23,0,566,519,0,70,16
26.08.2023 08:45:00 +0200,8,0,903,810,0,100,18
26.08.2023 09:00:00 +0200,12,0,859,764,0,108,20
26.08.2023 09:15:00 +0200,0,168,1118,943,0,7,22
26.08.2023 09:30:00 +0200,0,487,1521,1028,0,4,25
26.08.2023 09:45:00 +0200,0,1307,2331,1057,0,-33,28
26.08.2023 10:00:00 +0200,0,13,907,515,0,380,30
26.08.2023 10:15:00 +0200,21,0,750,405,0,365,31
26.08.2023 10:30:00 +0200,29,0,1232,891,0,370,33
26.08.2023 10:45:00 +0200,32,0,1100,786,0,346,36
26.08.2023 11:00:00 +0200,0,172,1562,1111,0,278,38
26.08.2023 11:15:00 +0200,0,855,2169,1124,0,190,41
26.08.2023 11:30:00 +0200,0,2434,3647,1122,0,89,44
26.08.2023 11:45:00 +0200,0,2265,3551,1122,0,166,47
26.08.2023 12:00:00 +0200,0,531,2045,1123,0,392,51
26.08.2023 12:15:00 +0200,0,440,2027,1121,0,465,54
26.08.2023 12:30:00 +0200,0,39,1527,969,0,519,57
26.08.2023 12:45:00 +0200,0,1179,2750,1094,0,475,59
26.08.2023 13:00:00 +0200,0,1546,3077,1062,0,473,63
26.08.2023 13:15:00 +0200,27,0,1058,556,0,530,65
26.08.2023 13:30:00 +0200,33,0,1046,594,0,486,66
26.08.2023 13:45:00 +0200,17,0,1055,349,0,723,68
26.08.2023 14:00:00 +0200,14,0,1766,201,0,1578,68
26.08.2023 14:15:00 +0200,0,681,2636,1408,0,545,71
26.08.2023 14:30:00 +0200,0,3903,5908,1508,0,498,75
26.08.2023 14:45:00 +0200,0,4008,6025,1526,0,488,79
26.08.2023 15:00:00 +0200,0,4375,6366,1462,0,534,83
26.08.2023 15:15:00 +0200,0,1090,2986,1401,0,495,87
26.08.2023 15:30:00 +0200,0,4258,6179,1414,0,502,91
26.08.2023 15:45:00 +0200,0,3342,5537,1647,0,548,96
26.08.2023 16:00:00 +0200,0,4646,5277,110,0,526,100
26.08.2023 16:15:00 +0200,0,2768,3079,0,32,338,100
26.08.2023 16:30:00 +0200,0,5231,5626,0,31,425,100
26.08.2023 16:45:00 +0200,0,5003,5402,0,31,430,100
26.08.2023 17:00:00 +0200,0,4087,4433,0,31,382,100
26.08.2023 17:15:00 +0200,0,1184,1446,0,30,292,100
26.08.2023 17:30:00 +0200,0,3576,3890,0,30,343,100
26.08.2023 17:45:00 +0200,0,3035,3281,0,30,277,100
26.08.2023 18:00:00 +0200,0,328,587,0,29,291,100
26.08.2023 18:15:00 +0200,0,161,404,0,28,271,100
26.08.2023 18:30:00 +0200,0,393,673,0,28,307,100
26.08.2023 18:45:00 +0200,0,207,508,0,27,330,100
26.08.2023 19:00:00 +0200,0,121,449,0,27,355,100
26.08.2023 19:15:00 +0200,8,0,280,0,148,437,100
26.08.2023 19:30:00 +0200,0,10,93,0,334,417,99
26.08.2023 19:45:00 +0200,1,0,37,0,406,446,98
26.08.2023 20:00:00 +0200,0,0,36,0,353,390,97
26.08.2023 20:15:00 +0200,23,0,20,0,371,414,96
26.08.2023 20:30:00 +0200,0,21,18,0,466,464,95
26.08.2023 20:45:00 +0200,0,21,2,0,459,440,94
26.08.2023 21:00:00 +0200,0,28,1,0,524,498,93
26.08.2023 21:15:00 +0200,6,0,0,0,801,807,91
26.08.2023 21:30:00 +0200,15,0,0,0,1631,1646,88
26.08.2023 21:45:00 +0200,0,5,0,0,541,536,85
26.08.2023 22:00:00 +0200,0,32,0,0,503,471,83
26.08.2023 22:15:00 +0200,0,15,0,0,435,420,82
26.08.2023 22:30:00 +0200,0,15,0,0,452,437,81
26.08.2023 22:45:00 +0200,0,8,0,0,414,407,80
26.08.2023 23:00:00 +0200,0,8,0,0,421,413,78
26.08.2023 23:15:00 +0200,13,0,0,0,489,503,77
26.08.2023 23:30:00 +0200,0,4,0,0,486,482,76
26.08.2023 23:45:00 +0200,0,16,0,0,485,469,75
27.08.2023 00:00:00 +0200,0,23,0,0,507,484,73
27.08.2023 00:15:00 +0200,32,0,0,0,369,401,72
27.08.2023 00:30:00 +0200,0,17,0,0,384,368,71
27.08.2023 00:45:00 +0200,0,32,0,0,379,347,70
27.08.2023 01:00:00 +0200,2,0,0,0,375,376,69
27.08.2023 01:15:00 +0200,32,0,0,0,315,347,68
27.08.2023 01:30:00 +0200,8,0,0,0,398,406,67
27.08.2023 01:45:00 +0200,11,0,0,0,421,431,66
27.08.2023 02:00:00 +0200,18,0,0,0,358,376,65
27.08.2023 02:15:00 +0200,17,0,0,0,358,375,64
27.08.2023 02:30:00 +0200,7,0,0,0,415,422,63
27.08.2023 02:45:00 +0200,6,0,0,0,453,459,62
27.08.2023 03:00:00 +0200,0,15,0,0,405,390,61
27.08.2023 03:15:00 +0200,0,15,0,0,404,389,60
27.08.2023 03:30:00 +0200,18,0,0,0,371,389,59
27.08.2023 03:45:00 +0200,0,9,0,0,468,459,58
27.08.2023 04:00:00 +0200,0,10,0,0,461,451,56
27.08.2023 04:15:00 +0200,0,14,0,0,461,447,55
27.08.2023 04:30:00 +0200,0,15,0,0,463,449,54
27.08.2023 04:45:00 +0200,15,0,0,0,813,827,53
27.08.2023 05:00:00 +0200,6,0,0,0,1570,1576,49
27.08.2023 05:15:00 +0200,0,23,0,0,440,417,46
27.08.2023 05:30:00 +0200,0,21,1,0,440,421,44
27.08.2023 05:45:00 +0200,0,4,2,0,442,440,43
27.08.2023 06:00:00 +0200,0,31,11,0,481,461,42
27.08.2023 06:15:00 +0200,0,15,26,0,469,480,41
27.08.2023 06:30:00 +0200,0,24,42,0,454,471,39
27.08.2023 06:45:00 +0200,7,0,43,0,422,472,38
27.08.2023 07:00:00 +0200,0,9,61,0,315,367,37
27.08.2023 07:15:00 +0200,0,4,223,0,78,296,36
27.08.2023 07:30:00 +0200,0,35,257,0,45,267,36
27.08.2023 07:45:00 +0200,0,58,292,0,16,249,36
27.08.2023 08:00:00 +0200,0,223,392,0,21,190,35
27.08.2023 08:15:00 +0200,0,372,600,2,0,226,35
27.08.2023 08:30:00 +0200,0,74,487,149,0,264,35
27.08.2023 08:45:00 +0200,24,0,609,391,0,241,36
27.08.2023 09:00:00 +0200,0,452,1255,773,0,29,37
27.08.2023 09:15:00 +0200,0,517,1354,780,0,58,40
27.08.2023 09:30:00 +0200,0,465,1292,777,0,51,42
27.08.2023 09:45:00 +0200,0,567,1371,750,0,55,44
27.08.2023 10:00:00 +0200,0,1052,1761,737,0,-28,46
27.08.2023 10:15:00 +0200,0,1852,2575,777,0,-55,48
27.08.2023 10:30:00 +0200,0,1387,2296,774,0,136,50
27.08.2023 10:45:00 +0200,0,2422,3227,773,0,30,52
27.08.2023 11:00:00 +0200,0,2348,3234,772,0,115,54
27.08.2023 11:15:00 +0200,0,1123,2168,772,0,273,57
27.08.2023 11:30:00 +0200,0,1058,2132,770,0,306,59
27.08.2023 11:45:00 +0200,0,866,2193,770,0,556,61
27.08.2023 12:00:00 +0200,0,486,2672,769,0,1416,63
27.08.2023 12:15:00 +0200,0,1273,2505,766,0,467,65
27.08.2023 12:30:00 +0200,0,533,1737,765,0,439,67
27.08.2023 12:45:00 +0200,0,236,1509,762,0,511,69
27.08.2023 13:00:00 +0200,18,0,1165,638,0,546,71
27.08.2023 13:15:00 +0200,40,0,877,385,0,533,73
27.08.2023 13:30:00 +0200,10,0,125,0,465,600,73
27.08.2023 13:45:00 +0200,3,0,427,0,120,550,72
27.08.2023 14:00:00 +0200,7,0,844,360,0,490,72
27.08.2023 14:15:00 +0200,0,697,2180,1033,0,447,74
27.08.2023 14:30:00 +0200,0,472,1918,1033,0,415,77
27.08.2023 14:45:00 +0200,0,501,1914,1033,0,380,80
27.08.2023 15:00:00 +0200,0,903,2398,1032,0,463,83
27.08.2023 15:15:00 +0200,0,3631,5304,1213,0,454,86
27.08.2023 15:30:00 +0200,0,4318,5872,1063,0,496,89
27.08.2023 15:45:00 +0200,0,4260,5751,978,0,508,92
27.08.2023 16:00:00 +0200,0,3545,5605,1556,0,505,95
27.08.2023 16:15:00 +0200,0,139,4236,0,114,4212,96
27.08.2023 16:30:00 +0200,60,0,4864,208,0,4721,97
27.08.2023 16:45:00 +0200,869,0,2124,0,3728,6720,92
27.08.2023 17:00:00 +0200,72,0,3710,0,229,4011,84
27.08.2023 17:15:00 +0200,36,0,4099,3556,0,577,91
27.08.2023 17:30:00 +0200,49,0,1983,1350,0,685,98
27.08.2023 17:45:00 +0200,34,0,558,59,0,534,99
27.08.2023 18:00:00 +0200,23,0,419,0,1008,1451,99
27.08.2023 18:15:00 +0200,13,0,191,0,813,1018,96
27.08.2023 18:30:00 +0200,0,0,39,0,1960,2000,92
27.08.2023 18:45:00 +0200,0,0,221,0,1009,1229,88
27.08.2023 19:00:00 +0200,3,0,524,0,1545,2073,85
27.08.2023 19:15:00 +0200,0,2,443,0,1406,1847,80
27.08.2023 19:30:00 +0200,5,0,329,0,777,1112,77
27.08.2023 19:45:00 +0200,4,0,150,0,623,778,75
27.08.2023 20:00:00 +0200,0,5,60,0,1474,1529,72
27.08.2023 20:15:00 +0200,0,7,29,0,1199,1220,69
27.08.2023 20:30:00 +0200,0,3,20,0,1210,1227,65
27.08.2023 20:45:00 +0200,2,0,9,0,983,994,62
27.08.2023 21:00:00 +0200,5,0,5,0,520,530,60
27.08.2023 21:15:00 +0200,0,10,0,0,541,531,59
27.08.2023 21:30:00 +0200,2,0,0,0,463,464,57
27.08.2023 21:45:00 +0200,0,4,0,0,455,451,56
